hex9,value
8919694dc03ffff,846.2725114855284
89196bb5843ffff,163296.4107087799
89196b059c3ffff,16018.25574163542
89196b05947ffff,132501.22637081365
89196b849d7ffff,159064.89252337106
89196bb51a7ffff,6326.70802579438
891969602d7ffff,47932.28040426609
89196bbacc7ffff,3106.4978910854406
89196bbad47ffff,3144.5617970351736
89196ba64a7ffff,97681.9750113854
891fa492423ffff,136664.4089574502
89196ba2857ffff,203056.3651165868
89196bb5ac3ffff,94677.53981034274
89196b059cbffff,48838.434732943904
89196bba117ffff,56137.460519407905
89196bbad0fffff,55059.8048878456
89196b84c67ffff,11951.137355015062
89196bb99cbffff,111444.39562495513
89196bb5813ffff,267602.39663824183
891969486abffff,10396.579536449639
89196bb5d1bffff,73935.61156238923
8919694a2b3ffff,87257.45507173486
89196bb7253ffff,12007.882539413993
8919694c34bffff,5292.19906949407
89196ba0563ffff,267163.2107095873
8919694f4d7ffff,202318.74620757304
8919694de93ffff,61211.15345653299
89196ba288fffff,5884.789422494299
89196bb51b3ffff,83075.51011727612
89196ba348bffff,108627.07652867233
891fa4924cfffff,50861.81099369998
8919694dcc7ffff,217525.0234028854
89196bb426bffff,46553.22548420509
89196bb5dd3ffff,163011.11819124964
89196960607ffff,79851.06019176221
89196bb5a5bffff,24201.33899525094
89196949133ffff,144160.55690517434
89196bba50fffff,25339.488532042677
89196bba183ffff,178729.1263225093
89196bb727bffff,17113.5486416439
89196b84e17ffff,14127.774294767578
89196ba2517ffff,42246.0757309351
89196ba65d3ffff,39731.42335895634
8919696964bffff,162105.94575960212
89196b84eb3ffff,33006.241647212264
891fa4961dbffff,164878.97600122282
89196b84d0fffff,255775.25328806893
89196bb5d43ffff,197843.09818481188
89196bb724fffff,176737.82821460092
8919694a233ffff,57674.84626463182
89196ba3547ffff,143657.1216225204
89196b16dafffff,192535.99628432337
89196bba593ffff,72322.32287080225
89196b8496bffff,126164.04599962922
89196ba351bffff,45489.4806320839
89196b84d63ffff,624.7132866553162
891fa49258fffff,65836.4591457732
891fa492433ffff,2456.8044648530567
89196ba00bbffff,83268.93235606214
89196ba00a7ffff,39001.990638783864
89196b141b7ffff,240257.11265065678
89196b84d67ffff,175596.4482387345
89196bbac3bffff,12814.9201826925
89196ba90a7ffff,52024.32508805688
89196b84b2fffff,53621.693682346195
89196b84d17ffff,186873.54301912303
89196ba9027ffff,140210.91568692614
8919694913bffff,17211.414840985533
89196b169dbffff,55486.94716224631
89196bb9827ffff,84671.57848818967
891969486b7ffff,100124.43913789552
89196ba05afffff,1220.9216835000707
891fa4924dbffff,66125.93910561205
891fa49251bffff,172292.3535193598
891969491b7ffff,56822.77126820766
89196bb4277ffff,109692.88797828602
8919694f4cfffff,9989.022214362649
8919696b2c7ffff,74410.89034053293
8919694d16fffff,179863.24707889016
89196bb436bffff,1797.8183740640886
89196b16d73ffff,105391.99231941049
89196bb097bffff,39525.41995894214
89196ba29c3ffff,147947.68143104907
89196941b4bffff,8848.042184842663
89196ba29d7ffff,134967.80141073148
891fa4924c3ffff,60664.676632433824
89196ba34d7ffff,28264.262101262695
89196ba3573ffff,179607.27683829557
89196bb5da3ffff,57096.40457433583
89196ba285bffff,69719.54318661249
89196ba2ad7ffff,147706.49240333482
891fa49250bffff,32295.4569771339
8919694a0cfffff,151475.11392017177
89196baa4bbffff,3987.244933230705
89196ba91d3ffff,222576.75941580383
89196ba2847ffff,254762.1554915824
89196958a6fffff,82926.47493206368
89196ba65d7ffff,962.9667339017956
8919694de9bffff,213781.09244269083
89196b16847ffff,39713.84206409335
89196baa417ffff,132830.67231903685
89196bba19bffff,125598.09683098807
